id,web_name,full_name,position,team,now_cost,roll_minutes,roll_total_points,roll_ict_index,roll_threat,roll_creativity,roll_influence,roll_bps,roll_expected_goal_involvements,roll_expected_goals_conceded,roll_starts,roll_goals_scored,roll_assists,roll_clean_sheets,roll_goals_conceded,roll_bonus,roll_defensive_contribution,roll_tackles,roll_clearances_blocks_interceptions,roll_recoveries,games_played_so_far,ep_next,ep_this,total_points,points_per_game,form,status,chance_of_playing_next_round,chance_of_playing_this_round,selected_by_percent,news,matched_last_season
425,Fredricson,Tyler Fredricson,DEF,16,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.1,,True
426,B.Fernandes,Bruno Borges Fernandes,MID,16,120,90.0,7.2,12.180000000000001,19.0,70.12,32.519999999999996,32.6,0.6180000000000001,1.248,1.0,0.2,1.0,0.4,1.0,1.0,7.2,1.0,1.4,4.8,38.0,4.0,,235,6.7,0.0,a,,,48.6,,True
427,Mbeumo,Bryan Mbeumo,MID,16,80,62.8,4.4,5.859999999999999,24.2,18.240000000000002,16.200000000000006,14.4,0.8880000000000001,0.858,0.8,0.4,0.0,0.4,0.8,0.2,3.2,0.4,0.4,2.4,38.0,2.8,,148,4.5,0.0,a,,,16.7,,True
428,Cunha,Matheus Santos Carneiro da Cunha,MID,16,80,51.0,3.6,5.7,21.0,16.28,19.72,17.0,0.2740000000000001,0.752,0.6,0.4,0.0,0.2,0.8,0.4,4.8,0.8,1.2,2.8,38.0,2.8,,143,4.3,0.0,a,,,14.5,,True
429,Rashford,Marcus Rashford,MID,16,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.5,,0,0.0,0.0,a,,,1.5,,True
430,Mount,Mason Mount,MID,16,55,37.6,2.2,1.1,1.0,2.7,7.24,7.2,0.046,0.41600000000000004,0.4,0.0,0.0,0.4,0.2,0.0,7.2,1.8,2.2,3.2,38.0,2.0,,58,2.5,0.0,a,,,0.1,,True
431,Amad,Amad Diallo,MID,16,60,68.8,2.8,3.96,19.6,10.8,9.080000000000002,9.6,0.41200000000000003,1.064,0.8,0.0,0.2,0.4,0.8,0.2,4.4,0.6,1.2,2.6,38.0,2.1,,91,2.8,0.0,a,,,1.5,,True
432,Mainoo,Kobbie Mainoo,MID,16,55,90.0,4.8,4.5600000000000005,7.8,14.020000000000001,23.68,21.8,0.132,1.248,1.0,0.2,0.0,0.4,1.0,0.4,11.0,1.4,4.2,5.4,38.0,2.0,,73,2.6,0.0,a,,,1.3,,True
433,Ugarte,Manuel Ugarte Ribeiro,MID,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,38,1.7,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
434,J.Fletcher,Jack Fletcher,MID,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,3,1.0,0.0,a,,,0.0,,True
435,Lacey,Shea Lacey,MID,16,50,5.6,0.2,0.04,1.0,0.12,0.0,0.2,0.008,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,38.0,1.5,,3,1.0,0.0,a,,,0.1,,True
436,Collyer,Toby Collyer,MID,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,0,0.0,0.0,a,,,0.0,,True
437,Bendito Mantato,Bendito Mantato,MID,16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.2,,True
438,Fletcher,Tyler Fletcher,MID,16,45,3.2,0.2,0.04,0.0,0.4,0.08,0.6,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,38.0,1.0,,2,1.0,0.0,a,,,0.3,,True
439,Šeško,Benjamin Sesko,FWD,16,70,26.4,2.6,3.2400000000000007,15.6,2.7800000000000002,13.959999999999999,12.2,0.3420000000000001,0.304,0.4,0.4,0.0,0.0,0.2,0.4,1.2,0.0,0.0,1.2,38.0,1.7,,111,3.7,0.0,d,75.0,,2.8,Shin injury - 75% chance of playing,True
440,Zirkzee,Joshua Zirkzee,FWD,16,55,19.0,0.8,1.52,10.0,3.1400000000000006,2.079999999999999,2.4,0.11599999999999999,0.356,0.2,0.0,0.0,0.2,0.0,0.0,1.2,0.2,0.4,0.6,38.0,1.8,,42,1.8,0.0,a,,,0.7,,True
441,Obi,Chido Obi,FWD,16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,1.2,,True
442,Pope,Nick Pope,GK,17,50,90.0,2.8,3.3199999999999994,0.0,0.0,33.04,15.6,0.0,1.176,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.6,10.0,38.0,2.6,,96,3.6,0.0,a,,,1.1,,True
443,Gillespie,Mark Gillespie,GK,17,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,0,0.0,0.0,a,,,0.1,,True
444,Jaouen,Ewen Jaouen,GK,17,45,17.419354838709676,0.6903225806451613,0.4612903225806451,0.0,0.0,4.594838709677419,3.0129032258064514,0.00025806451612903227,0.27541935483870966,0.1935483870967742,0.0,0.0,0.05806451612903226,0.23225806451612904,0.025806451612903222,0.0,0.0064516129032258064,0.1870967741935484,1.4129032258064516,0.0,1.9,,0,0.0,0.0,a,,,0.1,,False
445,Thiaw,Malick Thiaw,DEF,17,50,90.0,1.8,3.0200000000000005,7.8,1.56,20.68,10.8,0.174,1.1760000000000002,1.0,0.0,0.0,0.0,1.2,0.0,7.0,1.8,5.2,3.4,38.0,2.2,,126,3.6,0.0,a,,,2.1,,True
446,Schär,Fabian Schär,DEF,17,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.2,,51,3.2,0.0,a,100.0,,0.2,,True
447,Botman,Sven Botman,DEF,17,50,90.0,3.8,4.220000000000001,5.4,2.68,33.96,14.8,0.132,1.1760000000000002,1.0,0.0,0.0,0.0,1.2,0.0,14.4,1.6,12.8,3.0,38.0,2.2,,89,3.6,0.0,a,,,0.4,,True
448,Burn,Dan Burn,DEF,17,50,73.6,2.8,3.7199999999999998,12.8,3.6799999999999997,20.560000000000002,10.8,0.06399999999999999,1.006,0.8,0.2,0.0,0.0,1.0,0.0,6.4,1.8,4.6,3.0,38.0,2.2,,93,3.2,0.0,a,,,2.7,,True
449,Hall,Lewis Hall,DEF,17,50,58.4,1.0,3.5,8.2,14.26,12.440000000000001,7.2,0.08,0.8760000000000001,0.6,0.0,0.0,0.0,0.8,0.0,4.0,1.0,3.0,3.0,38.0,2.2,,79,2.6,0.0,a,,,4.2,,True
450,Livramento,Tino Livramento,DEF,17,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.6,,59,3.5,0.0,d,75.0,,0.1,Calf injury - 75% chance of playing,True
451,A.Murphy,Alex Murphy,DEF,17,40,1.2,0.2,0.22000000000000003,0.4,0.12,1.6,0.8,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,38.0,1.0,,2,1.0,0.0,a,,,0.8,,True
452,Bruno G.,Bruno Guimarães Rodriguez Moura,MID,17,70,81.8,3.8,5.720000000000001,18.0,21.299999999999997,17.8,17.8,0.35,1.03,1.0,0.0,0.2,0.0,1.0,0.6,9.4,2.0,2.4,5.0,38.0,2.5,,154,5.3,0.0,a,,,8.3,,True
453,Barnes,Harvey Barnes,MID,17,60,38.8,4.0,4.979999999999999,15.4,13.820000000000002,20.4,15.6,0.242,0.528,0.2,0.4,0.2,0.0,0.6,0.2,1.4,0.0,0.2,1.2,38.0,2.1,,106,2.9,0.0,a,,,1.2,,True
454,Elanga,Anthony Elanga,MID,17,60,6.6,0.6,0.13999999999999999,1.2,0.24,0.2,1.6,0.048,0.13399999999999998,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,38.0,2.1,,48,1.5,0.0,a,,,0.7,,True
456,J.Ramsey,Jacob Ramsey,MID,17,50,60.0,4.0,3.6799999999999997,4.8,14.24,17.88,18.2,0.11199999999999999,0.754,0.6,0.0,0.4,0.0,1.0,0.4,7.6,2.8,1.0,3.8,38.0,1.5,,62,2.2,0.0,a,,,0.5,,True
457,J.Murphy,Jacob Murphy,MID,17,60,50.4,3.0,2.6399999999999992,4.6,11.219999999999999,10.520000000000001,9.8,0.052000000000000005,0.648,0.8,0.0,0.2,0.2,0.6,0.6,3.4,0.4,1.6,1.4,38.0,2.1,,82,2.5,0.0,a,,,0.2,,True
458,Joelinton,Joelinton Cássio Apolinário de Lira,MID,17,55,36.0,1.2,1.4200000000000004,3.6,6.74,3.959999999999998,4.6,0.09400000000000006,0.526,0.4,0.0,0.0,0.0,0.4,0.0,4.8,1.2,0.8,2.8,38.0,1.5,,73,2.7,0.0,d,75.0,,0.0,Thigh injury - 75% chance of playing,True
459,L.Miley,Lewis Miley,MID,17,55,36.0,0.8,0.9,0.4,3.0200000000000005,5.6,4.8,0.012,0.404,0.4,0.0,0.0,0.0,0.4,0.0,3.2,0.4,2.0,0.8,38.0,0.0,,72,3.1,0.0,i,0.0,,0.0,Leg injury - Expected back 30 Aug,True
460,Willock,Joe Willock,MID,17,50,55.8,2.0,4.0,18.4,11.6,9.84,10.4,0.176,0.7820000000000001,0.6,0.0,0.2,0.0,1.0,0.0,2.6,0.4,1.0,1.2,38.0,1.5,,38,1.6,0.0,a,,,0.1,,True
461,Touré,Bazoumana Touré,MID,17,60,47.87407407407407,2.548148148148148,3.3574074074074076,10.411111111111111,12.292592592592591,10.88888888888889,9.829629629629629,0.18355555555555558,0.7384814814814815,0.5333333333333333,0.12222222222222223,0.1,0.13703703703703704,0.7444444444444445,0.24074074074074073,3.6555555555555554,0.7481481481481481,0.8851851851851852,2.0407407407407407,0.0,2.1,,0,0.0,0.0,a,,,0.2,,False
462,Steur,Sean Steur,MID,17,50,29.446280991735538,1.3173553719008264,1.4985123966942149,3.4991735537190083,6.0142148760330585,5.479338842975206,5.80495867768595,0.06743801652892562,0.49214876033057847,0.3256198347107438,0.021487603305785124,0.05619834710743802,0.0628099173553719,0.4859504132231405,0.07603305785123966,2.9950413223140493,0.6347107438016528,0.8396694214876033,1.6082644628099174,0.0,1.5,,0,0.0,0.0,a,,,0.1,,False
463,Woltemade,Nick Woltemade,FWD,17,60,45.2,2.6,3.9400000000000004,6.6,21.500000000000004,11.44,12.6,0.176,0.5559999999999999,0.6,0.2,0.0,0.2,0.4,0.4,2.4,0.4,0.2,1.8,38.0,2.0,,108,3.3,0.0,a,,,1.7,,True
464,Wissa,Yoane Wissa,FWD,17,60,18.8,1.2,0.6799999999999999,4.8,2.18,0.8,1.2,0.238,0.394,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.4,0.0,0.2,38.0,2.0,,27,1.4,0.0,a,,,1.4,,True
465,Osula,William Osula,FWD,17,60,70.2,5.6,5.5600000000000005,23.4,10.4,21.72,22.4,0.5559999999999999,0.782,1.0,0.6,0.0,0.2,0.8,1.2,1.6,0.6,0.0,1.0,38.0,2.0,,76,3.2,0.0,a,,,1.8,,True
466,Neave,Sean Neave,FWD,17,45,2.6,0.2,0.1,1.0,0.0,0.0,0.4,0.006,0.074,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.7,,True
559,Bamba,Aladji Bamba,MID,17,50,29.446280991735538,1.3173553719008264,1.4985123966942149,3.4991735537190083,6.0142148760330585,5.479338842975206,5.80495867768595,0.06743801652892562,0.49214876033057847,0.3256198347107438,0.021487603305785124,0.05619834710743802,0.0628099173553719,0.4859504132231405,0.07603305785123966,2.9950413223140493,0.6347107438016528,0.8396694214876033,1.6082644628099174,0.0,1.5,,0,0.0,0.0,a,,,0.1,,False
567,Horníček,Lukás Hornícek,GK,17,50,56.11764705882353,1.8352941176470587,1.6752941176470588,0.023529411764705882,0.4752941176470588,16.254117647058823,8.011764705882353,0.0023529411764705885,0.9396470588235294,0.6235294117647059,0.0,0.011764705882352941,0.0823529411764706,1.011764705882353,0.09411764705882353,0.0,0.023529411764705882,0.5647058823529412,5.094117647058824,0.0,2.6,,0,0.0,0.0,a,,,0.0,,False
467,Sels,Matz Sels,GK,18,50,90.0,4.6,3.5799999999999996,0.0,0.0,35.879999999999995,18.8,0.0,1.97,1.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.8,6.0,38.0,2.6,,105,3.4,0.0,a,,,1.4,,True
468,John,John Victor Maciel Furtado,GK,18,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,11,2.2,0.0,a,,,0.1,,True
469,N.Williams,Neco Williams,DEF,18,50,81.0,2.2,3.6400000000000006,7.4,11.84,17.04,9.8,0.062,1.902,0.8,0.0,0.0,0.2,1.2,0.0,7.8,2.4,5.4,4.4,38.0,2.2,,128,3.5,0.0,a,,,13.2,,True
470,Morato,Felipe Rodrigues da Silva,DEF,18,50,80.0,3.4,3.7999999999999994,7.4,3.3200000000000003,27.24,8.4,0.11200000000000002,1.902,0.8,0.2,0.0,0.0,1.2,0.0,8.4,1.2,7.2,1.2,38.0,2.2,,53,2.5,0.0,a,,,0.1,,True
471,Milenković,Nikola Milenković,DEF,18,55,81.0,3.2,2.7399999999999998,2.4,5.02,20.16,9.6,0.048,1.7440000000000002,0.8,0.0,0.0,0.2,1.2,0.0,9.2,1.2,8.0,3.0,38.0,2.5,,119,3.1,0.0,a,,,2.2,,True
472,Murillo,Murillo Costa dos Santos,DEF,18,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,83,3.3,0.0,d,75.0,,0.2,Muscle injury - 75% chance of playing,True
473,Aina,Ola Aina,DEF,18,45,18.0,1.8,0.38,0.2,0.18,3.4799999999999995,6.2,0.012,0.13999999999999999,0.2,0.0,0.2,0.2,0.0,0.0,1.8,0.8,1.0,0.2,38.0,1.7,,67,3.7,0.0,a,,,4.8,,True
474,Jair Cunha,Jair Paula da Cunha Filho,DEF,18,45,50.4,1.4,1.3800000000000001,3.8,2.56,7.2,4.8,0.038,0.916,0.8,0.0,0.0,0.0,0.4,0.0,4.2,1.0,3.2,1.8,38.0,1.7,,13,1.4,0.0,a,,,0.5,,True
475,Savona,Nicolò Savona,DEF,18,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,39,2.8,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
476,O.Richards,Omar Richards,DEF,18,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.2,,True
477,Abbott,Zach Abbott,DEF,18,40,9.0,0.2,0.0,0.0,0.02,0.0,0.4,0.0,0.068,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.2,0.4,38.0,1.0,,3,1.0,0.0,a,,,0.2,,True
478,Netz,Luca Netz,DEF,18,45,61.0,1.8,1.86,1.6,5.680000000000001,11.120000000000001,5.0,0.01,1.564,0.6,0.0,0.0,0.0,1.0,0.0,5.2,2.4,2.8,2.4,38.0,1.7,,11,1.6,0.0,a,,,0.0,,True
479,Bindon,Tyler Bindon,DEF,18,40,30.31111111111111,1.1901234567901235,1.1790123456790123,1.9753086419753085,3.4790123456790125,6.311111111111111,4.567901234567901,0.03967901234567901,0.48980246913580244,0.34074074074074073,0.019753086419753086,0.029629629629629627,0.07407407407407407,0.471604938271605,0.07407407407407407,2.180246913580247,0.6222222222222222,1.5382716049382716,1.1876543209876544,0.0,1.0,,0,0.0,0.0,a,,,0.2,,False
480,Gibbs-White,Morgan Gibbs-White,MID,18,80,58.0,6.6,7.18,23.2,15.540000000000001,33.12,23.0,0.43599999999999994,1.254,0.6,0.6,0.4,0.2,0.8,0.8,4.2,0.4,1.2,2.6,38.0,2.8,,188,5.1,0.0,a,,,11.8,,True
482,Hudson-Odoi,Callum Hudson-Odoi,MID,18,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.6,,88,2.9,0.0,d,75.0,,0.0,Thigh injury - 75% chance of playing,True
483,Ndoye,Dan Ndoye,MID,18,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,,50,2.1,0.0,a,,,0.6,,True
484,Hutchinson,Omari Hutchinson,MID,18,55,49.6,2.4,3.7600000000000002,8.8,18.32,10.2,10.0,0.178,1.084,0.6,0.0,0.2,0.2,1.0,0.0,3.8,0.6,1.0,2.2,38.0,2.0,,82,2.6,0.0,a,,,0.1,,True
485,Bakwa,Dilane Bakwa,MID,18,55,32.4,2.2,1.86,2.6,9.82,6.28,8.0,0.066,0.8,0.4,0.0,0.2,0.4,0.2,0.2,1.0,0.2,0.0,0.8,38.0,2.0,,26,1.9,0.0,a,,,0.0,,True
486,McAtee,James McAtee,MID,18,55,23.0,1.6,1.94,5.4,7.3,6.8,5.6,0.07,0.6279999999999999,0.2,0.0,0.2,0.0,0.2,0.0,3.8,0.6,1.0,2.2,38.0,2.0,,17,1.2,0.0,a,,,0.1,,True
487,Dominguez,Nicolás Domínguez,MID,18,50,45.8,1.0,1.6799999999999997,2.4,4.6000000000000005,9.760000000000002,8.2,0.094,0.9999999999999998,0.6,0.0,0.0,0.0,0.4,0.0,7.0,2.4,1.8,2.8,38.0,1.5,,48,1.8,0.0,a,,,0.1,,True
488,Sangaré,Ibrahim Sangaré,MID,18,50,25.8,1.2,0.8600000000000001,0.0,1.12,7.4,5.2,0.012000000000000021,0.5860000000000001,0.4,0.0,0.0,0.0,0.4,0.0,5.8,0.4,2.6,2.8,38.0,1.5,,89,3.2,0.0,a,,,0.5,,True
489,Yates,Ryan Yates,MID,18,45,36.6,1.0,1.44,3.4,2.88,8.080000000000002,4.2,0.084,0.702,0.2,0.0,0.0,0.0,0.4,0.0,5.4,1.0,3.4,1.0,38.0,1.0,,30,1.4,0.0,a,,,7.4,,True
490,Wood,Chris Wood,FWD,18,60,51.6,2.6,2.94,13.0,4.74,12.28,10.4,0.268,1.116,0.6,0.2,0.0,0.2,1.0,0.2,2.8,0.0,1.6,1.2,38.0,2.0,,41,2.7,0.0,a,,,1.8,,True
491,Igor Jesus,Igor Jesus Maciel da Cruz,FWD,18,60,73.2,4.8,6.319999999999999,28.0,10.8,24.32,19.4,0.312,1.534,1.0,0.4,0.4,0.2,1.0,0.6,5.2,0.6,1.2,3.4,38.0,2.0,,114,3.1,0.0,a,,,4.9,,True
492,Awoniyi,Taiwo Awoniyi,FWD,18,55,42.4,4.6,4.220000000000001,16.8,7.42,18.36,17.8,0.398,1.048,0.4,0.4,0.4,0.2,0.4,0.6,2.2,0.2,0.2,1.8,38.0,1.8,,43,2.5,0.0,a,,,0.4,,True
493,Kalimuendo,Arnaud Kalimuendo,FWD,18,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.8,,9,1.0,0.0,a,,,0.1,,True
558,Schlager,Xaver Schlager,MID,18,50,29.446280991735538,1.3173553719008264,1.4985123966942149,3.4991735537190083,6.0142148760330585,5.479338842975206,5.80495867768595,0.06743801652892562,0.49214876033057847,0.3256198347107438,0.021487603305785124,0.05619834710743802,0.0628099173553719,0.4859504132231405,0.07603305785123966,2.9950413223140493,0.6347107438016528,0.8396694214876033,1.6082644628099174,0.0,1.5,,0,0.0,0.0,a,,,0.1,,False
112,Van Hecke,Jan Paul van Hecke,DEF,19,50,90.0,3.4,3.18,8.6,5.0600000000000005,18.080000000000002,14.0,0.26,1.214,1.0,0.0,0.0,0.4,1.4,0.0,8.2,1.0,7.2,3.8,38.0,2.2,,148,4.1,0.0,a,,,8.2,,True
455,Tonali,Sandro Tonali,MID,19,55,64.4,1.2,2.92,5.0,14.740000000000004,9.36,11.8,0.10200000000000001,0.688,0.8,0.0,0.0,0.0,0.6,0.0,6.6,0.8,2.6,3.2,38.0,2.0,,81,2.3,0.0,a,,,3.9,,True
494,Vicario,Guglielmo Vicario,GK,19,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,90,2.9,0.0,a,,,1.5,,True
495,Austin,Brandon Austin,GK,19,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.6,,True
496,Kinsky,Antonín Kinský,GK,19,45,90.0,3.4,1.52,0.0,0.0,15.12,12.2,0.0,0.6799999999999999,1.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.8,3.6,38.0,1.9,,20,2.9,0.0,a,,,18.7,,True
497,Dubravka,Martin Dubravka,GK,19,40,36.0,1.2,1.8800000000000001,0.0,0.0,18.64,7.8,0.0,1.036,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,3.4,38.0,1.0,,96,2.7,0.0,a,,,24.6,,True
498,Senesi,Marcos Senesi Barón,DEF,19,60,90.0,6.4,4.220000000000001,4.0,9.16,29.0,21.4,0.13,1.29,1.0,0.0,0.4,0.4,0.8,0.6,9.4,1.2,8.2,4.4,38.0,2.8,,175,4.7,0.0,a,,,10.9,,True
499,Pedro Porro,Pedro Porro Sauceda,DEF,19,55,90.0,4.6,7.06,4.6,40.92,25.240000000000002,20.8,0.23199999999999998,0.6799999999999999,1.0,0.0,0.0,0.4,0.8,0.6,8.8,4.4,4.4,4.2,38.0,2.5,,117,3.4,0.0,a,,,23.9,,True
500,Romero,Cristian Romero,DEF,19,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.2,,91,4.0,0.0,a,,,1.1,,True
501,Danso,Kevin Danso,DEF,19,50,90.0,4.4,4.14,10.8,7.3,22.96,16.6,0.08,0.6799999999999999,1.0,0.0,0.0,0.4,0.8,0.0,9.8,1.2,8.6,1.8,38.0,2.2,,63,2.6,0.0,a,,,0.2,,True
502,Robertson,Andrew Robertson,DEF,19,45,45.2,2.0,2.6799999999999997,3.8,10.02,12.919999999999998,6.8,0.14800000000000002,1.0779999999999998,0.6,0.2,0.0,0.0,0.8,0.0,1.6,0.0,1.6,1.0,38.0,1.7,,55,2.3,0.0,a,,,1.8,,True
503,Van de Ven,Micky van de Ven,DEF,19,50,90.0,3.2,1.3800000000000003,1.6,0.7,11.399999999999999,15.6,0.01200000000000001,0.6799999999999999,1.0,0.0,0.0,0.4,0.8,0.0,4.0,1.0,3.0,3.8,38.0,2.2,,116,3.3,0.0,a,,,6.4,,True
505,Spence,Djed Spence,DEF,19,45,45.8,3.4,1.3599999999999999,7.0,1.5000000000000013,5.4,10.4,0.014000000000000002,0.36,0.4,0.0,0.0,0.4,0.2,0.4,2.2,1.0,1.2,2.4,38.0,1.7,,78,2.6,0.0,a,,,9.6,,True
506,Udogie,Destiny Udogie,DEF,19,45,66.2,2.2,1.6400000000000001,2.6,5.86,7.92,8.8,0.014000000000000002,0.41200000000000003,0.8,0.0,0.0,0.2,0.8,0.2,3.6,1.6,2.0,2.8,38.0,1.7,,29,1.4,0.0,a,,,0.4,,True
507,Phillips,Ashley Phillips,DEF,19,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.7,,0,0.0,0.0,a,,,0.1,,True
508,Davies,Ben Davies,DEF,19,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,10,3.3,0.0,a,,,0.8,,True
509,Byfield,Jun'ai Byfield,DEF,19,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.1,,True
510,Rowswell,James Rowswell,DEF,19,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.1,,True
511,Souza,João Victor de Souza Menezes,DEF,19,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,3,0.8,0.0,a,,,0.3,,True
512,Kudus,Mohammed Kudus,MID,19,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.7,,75,3.9,0.0,d,75.0,,0.2,Thigh injury - 75% chance of playing,True
513,Xavi,Xavi Simons,MID,19,60,12.4,0.6,0.9000000000000007,2.4,5.66,0.8400000000000001,2.0,0.03,0.052000000000000005,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.2,0.4,0.2,38.0,0.0,,80,2.9,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
514,Tel,Mathys Tel,MID,19,60,76.2,4.0,5.64,11.6,27.620000000000005,16.919999999999998,12.8,0.27199999999999996,0.546,0.8,0.2,0.2,0.4,0.6,0.4,6.2,0.6,1.8,3.8,38.0,2.1,,78,2.5,0.0,a,,,0.4,,True
515,Maddison,James Maddison,MID,19,65,6.8,0.6,0.56,3.0,1.9,0.5599999999999999,1.0,0.054000000000000006,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.8,38.0,2.3,,3,1.0,0.0,a,,,2.1,,True
516,Bentancur,Rodrigo Bentancur,MID,19,55,81.4,3.6,2.86,7.2,7.460000000000001,13.88,15.2,0.08399999999999999,0.518,1.0,0.0,0.0,0.6,0.6,0.2,11.8,3.0,3.6,5.2,38.0,2.0,,86,3.3,0.0,a,,,0.1,,True
517,Odobert,Wilson Odobert,MID,19,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,46,1.9,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
